1639997081708362102,0.0,0.0,0.0,0.09233351352460306,0.6154168489312679,-2.9541997054989637,0.009187186881067877,0.06093236128032356,-2.689704625064198,0.03241766897764114,0.4924476282799378,1.5449335907929782
1639997081826040744,0.0,0.0,0.0,0.0903429003470968,0.609703702444564,-2.9590812267550763,0.017320497457543712,0.11480039641523733,-2.914873917481847,0.032200664448860786,0.49241460009358695,1.5444057575723906
1639997081934744119,0.0,0.0,0.0,0.0911264806712111,0.6117696140235231,-2.957114247872901,0.024637336109979088,0.16311562929181994,-2.947518436614158,0.032202549912988945,0.4923885967605876,1.5444700182610056
1639997082043663501,0.0,0.0,0.0,0.09075568025755909,0.6137037181145012,-2.9558054866574013,0.031153853184487816,0.20650722466114335,-2.9534753542350956,0.03276877449246885,0.4924386519789013,1.545325756908605
1639997082154197216,0.0,0.0,0.0,0.09095202037895378,0.6151113546573328,-2.9545522107773436,0.0370179702500093,0.24548739525983682,-2.954199074404142,0.03236058200779785,0.49238778881699424,1.5449260218646366
1639997082265175819,0.0,0.0,0.0,0.08991547791154408,0.6103536087324559,-2.9584707931471783,0.042180854946282445,0.27997235950906024,-2.9568954151548534,0.032493975181049455,0.4924105161324031,1.5444670312083193
1639997082377157449,0.0,0.0,0.0,0.09099847895873525,0.6112083797630203,-2.9580196089731787,0.04692229803757542,0.3109912543889216,-2.957564541089892,0.0323766166173046,0.4924358570317264,1.5449944724261078
1639997082488373994,0.0,0.0,0.0,0.09247887361794804,0.61427440873316,-2.955170190571776,0.05132596057777296,0.33913409952453105,-2.956215916384785,0.03236498837584719,0.49243367461373627,1.5447808534025662
1639997082598168611,0.0,0.0,0.0,0.09082670621713707,0.6139774972345627,-2.9556549213694354,0.055128068182268355,0.3644079401410715,-2.955915945313778,0.032471266044099535,0.49241427518385245,1.5460263650182318
1639997082708710432,0.0,0.0,0.0,0.08977703381566182,0.6105142275366243,-2.958385877932649,0.05844868245926986,0.3868370966650121,-2.957173322709359,0.03248035670661855,0.4924189885492396,1.5458343438780073
1639997082817719459,0.0,0.0,0.0,0.0893400492378027,0.6109835804303999,-2.9580434636350073,0.06139638900919937,0.4070841081807992,-2.9575961435245115,0.032371176591730326,0.4923994907651809,1.5435526378737687
1639997082931036949,0.0,0.0,0.0,0.09126443297346376,0.6158239808702093,-2.9539169766681956,0.06423328858484789,0.42577422442105634,-2.9558856255872947,0.03211444313971705,0.4923185449319232,1.5443557572336
1639997083042129516,0.0,0.0,0.0,0.0910787543895879,0.6130269238337711,-2.956516437955467,0.06677225885632797,0.44239484021362024,-2.9561668333941005,0.032383909101491574,0.4924467831330533,1.5451419918051703
1639997083151927947,0.0,0.0,0.0,0.09138758512660972,0.613423174359212,-2.956111788800223,0.06909036991830816,0.45744471774392675,-2.956143258373888,0.03216909201960065,0.49238572652205387,1.5441896569977265
1639997083261064052,0.0,0.0,0.0,0.09002751785353236,0.6107010001434475,-2.9582143213918637,0.07105455982659058,0.4708155768108885,-2.95699701677155,0.032471534007405795,0.4924130805186519,1.5458114901120776
1639997083370289087,0.0,0.0,0.0,0.0905687808078548,0.6073567425893778,-2.9610922999283495,0.07287712145280631,0.482627449877432,-2.9586246801405225,0.0322515910800671,0.49240103972660554,1.5445640209899607
1639997083480099439,0.0,0.0,0.0,0.0917412591049045,0.6112879235958015,-2.957769147453239,0.07463144201199041,0.4936642727016292,-2.9582963292095497,0.03239343426016173,0.4924149999055163,1.544894748449315
1639997083590559005,0.0,0.0,0.0,0.0904988673052971,0.6143781738260321,-2.955280763580035,0.07610229960923834,0.5039331839653739,-2.9571770809996756,0.03226398571174159,0.4923985268709229,1.5450452272292483
