1639929758756160020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6331361168665817,-4.600475137625469,-1.5941708428397017
1639929758788622856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6331207600734734,-4.6004405696521244,-1.5944000922379222
1639929758890881299,0.0,0.0,0.0,2.364546035933949,-5.605385692050349,-0.09200728856630017,0.0,0.0,0.0,2.633144371366449,-4.600487236101435,-1.594237168343144
1639929758993293523,0.0,0.0,0.0,2.3482202564671084,-5.730910457988403,-0.1107755455709788,0.0,0.0,0.0,2.6331273820885737,-4.600442566445591,-1.5942421665418496
1639929759090641975,0.0,0.0,0.0,2.341515844933295,-5.7265681116046165,-0.11027801501272277,0.0,0.0,0.0,2.633202605998477,-4.6005809407979,-1.5935438902506989
1639929759191495895,0.0,0.0,0.0,2.3418214985721573,-5.693543102477425,-0.10534163847441662,0.0,0.0,0.0,2.6331350800517974,-4.60046956897735,-1.5942758158290113
1639929759289190292,0.0,0.0,0.0,2.3491882577638314,-5.723200568617161,-0.10961262305489371,0.0,0.0,0.0,2.6331600759906824,-4.600492606422824,-1.593953483706173
1639929759390525341,0.0,0.0,0.0,2.352853913951729,-5.732200564926581,-0.11083319014168849,0.0,0.0,0.0,2.633117227013212,-4.600428267297355,-1.5942428184365107
1639929759492175102,0.0,0.0,0.0,2.332507729022045,-5.782126818416743,-0.11866733990655144,0.0,0.0,0.0,2.6331550322424744,-4.600487170184813,-1.5940299027897702
1639929759589742660,0.0,0.0,0.0,2.332507729022045,-5.782126818416743,-0.11866733990655144,0.0,0.0,0.0,2.6331290176807305,-4.60035690076788,-1.5944075216749167
1639929759689660310,0.0,0.0,0.0,2.3519357907992076,-5.753270157642819,-0.11398144484236279,0.0,0.0,0.0,2.6331294362317044,-4.600431923561229,-1.5943434064180566
1639929759789712190,0.0,0.0,0.0,2.3601109750121543,-5.632027098940469,-0.09607499842501135,0.0,0.0,0.0,2.6331763927532537,-4.600521052455895,-1.593634648548612
1639929759888897418,0.0,0.0,0.0,2.3573243341505092,-5.715148235680448,-0.10827721519785882,0.0,0.0,0.0,2.633133107621095,-4.600444399003797,-1.5943838964119408
1639929759989948987,0.0,0.0,0.0,2.3641674751326924,-5.689101350360907,-0.10430111624744086,0.0,0.0,0.0,2.633126766409755,-4.600428338640298,-1.5942088780793051
1639929760089724302,0.0,0.0,0.0,2.359621728438066,-5.692065559148101,-0.10488847344360534,0.0,0.0,0.0,2.6331293505583124,-4.6004338090541275,-1.5942095445966726
1639929760189012050,0.0,0.0,0.0,2.343696047252765,-5.718009055625717,-0.10893232542035032,0.0,0.0,0.0,2.633145340271997,-4.600484684571006,-1.5940728395739778
1639929760290762901,0.0,0.0,0.0,2.324289262101628,-5.80154190686408,-0.1217404722258848,0.0,0.0,0.0,2.633168106082305,-4.6005035233063625,-1.5937415485280546
1639929760388875722,0.0,0.0,0.0,2.347299254014853,-5.730714875500087,-0.11082164171059045,0.0,0.0,0.0,2.633132071380064,-4.600433082261686,-1.5941898844682676
1639929760490768909,0.0,0.0,0.0,2.3469615426426422,-5.764675094676301,-0.1157320572021647,0.0,0.0,0.0,2.633131367205633,-4.600445586262887,-1.594257546307026
1639929760588727474,0.0,0.0,0.0,2.3375566916328268,-5.772693490303521,-0.11711469475179595,0.0,0.0,0.0,2.633112783643342,-4.60041514764032,-1.5944877252921597
1639929760692228555,0.0,0.0,0.0,2.356856251391415,-5.697564021519801,-0.10573575156000298,0.0,0.0,0.0,2.6331189818418426,-4.600430414184884,-1.5942308773348015
1639929760788402318,0.0,0.0,0.0,2.3410265332363123,-5.750235720738222,-0.11385635096960202,0.0,0.0,0.0,2.6331687241757495,-4.6005451621543,-1.5935949471610813
1639929760891950130,0.0,0.0,0.0,2.356279564480661,-5.715009971296463,-0.10829533182003478,0.0,0.0,0.0,2.633116045429439,-4.600440520247663,-1.5942019039197004
1639929760991297721,0.0,0.0,0.0,2.359408910041852,-5.687224265200192,-0.1042187007921364,0.0,0.0,0.0,2.633133839176656,-4.600444037649239,-1.5942666088233284
1639929761088609457,0.0,0.0,0.0,2.3553394403073984,-5.682005991640313,-0.10346488227758874,0.0,0.0,0.0,2.633138951832986,-4.600427899101297,-1.594308743536849
1639929761192999839,0.0,0.0,0.0,2.339094291287748,-5.756606297164093,-0.11475206421547592,0.0,0.0,0.0,2.633160614904758,-4.600481369090558,-1.5939994807224622
1639929761289450407,0.0,0.0,0.0,2.3421115302393742,-5.736497371376514,-0.11181823422652161,0.0,0.0,0.0,2.633163701959751,-4.600520229167621,-1.5938125140277548
1639929761390557765,0.0,0.0,0.0,2.3569817092096352,-5.669770370279264,-0.10168694965792469,0.0,0.0,0.0,2.633210777772775,-4.600595620644206,-1.5933661919708617
